date,temp,wind,rain
2018021706,-8.775,3.425,0
2018021707,-9.425,3.5,0
2018021708,-9.25,3.225,0
2018021709,-7.725,3.075,0
2018021800,-6,2.35,0
2018021801,-6.525,3.1,0
2018021810,-3.7,2.525,0
2018021811,-2.175,2.625,0
2018021812,-0.6,2.025,0
2018021813,0.475,1.95,0
2018021814,0.85,1.725,0
2018021815,1.6,1.625,0
2018021816,1.75,2.6,0
2018021817,1.4,2.15,0
2018021818,0.225,2.35,0
2018021819,-0.875,1.925,0
2018021802,-5.925,2.65,0
2018021820,-1.325,2.475,0
2018021821,-1.475,2.3,0
2018021822,-1.575,2.35,0
2018021823,-1.975,2.3,0
2018021803,-5.575,2.7,0
2018021804,-5.45,3.075,0
2018021805,-5.1,3.275,0
2018021806,-5.65,3.1,0
2018021807,-5.625,2.85,0
2018021808,-5.5,2.95,0
2018021809,-4.625,3.225,0
2018021900,-2.1,2.525,0
2018021901,-2.325,2.8,0
2018021910,-0.2,2.425,0
2018021911,1.3,1.45,0
2018021912,2.225,1.675,0
2018021913,3.125,1.05,0
2018021914,3.375,1.2,0
2018021915,3.775,1.5,0
2018021916,3.6,1.575,0
2018021917,3.325,1.425,0
2018021918,2.35,2.1,0
2018021919,1.075,1.775,0
2018021902,-2.475,3.05,0
2018021920,0.75,1.15,0
2018021921,0.2,1.1,0
2018021922,-0.3,1.125,0
2018021923,-0.725,1.425,0
2018021903,-2.55,3.225,0
2018021904,-2.8,2.975,0
2018021905,-2.8,2.975,0
2018021906,-2.625,2.95,0
2018021907,-2.55,3.125,0
2018021908,-3,2.95,0
2018021909,-1.875,2.8,0
2018022000,-1.375,1.95,0
2018022001,-1.6,2.3,0
2018022010,-0.225,1.8,0
2018022011,1.175,2.6,0
2018022012,2.125,2.325,0
2018022013,2.575,2.65,0
2018022014,2.5,3.275,0
2018022015,2.825,2.75,0
2018022016,2.65,3.3,0
2018022017,1.6,3.025,0
2018022018,0.65,2.675,0
2018022019,-0.225,3.2,0
2018022002,-1.875,2.175,0
2018022020,-0.825,3.525,0
2018022021,-1.65,4.275,0
2018022022,-2.075,2.9,0
2018022023,-2.975,2.825,0
2018022003,-2.225,2.975,0
2018022004,-2.7,2.75,0
2018022005,-2.925,2.75,0
2018022006,-3.325,2.85,0
2018022007,-3.775,2.175,0
2018022008,-3.625,2.425,0
2018022009,-2.15,2.375,0
2018022100,-3.75,2.8,0
2018022101,-4.5,2.95,0
2018022110,-3.9,2.225,0
2018022111,-2.125,2.15,0
2018022112,-1.05,2.4,0
2018022113,-0.05,2.725,0
2018022114,0.65,3.425,0
2018022115,1.075,2.05,0
2018022116,0.9,2.55,0
2018022117,0.45,2.925,0
2018022118,-0.7,2.9,0
2018022119,-2.775,2.95,0
2018022102,-5.25,2.975,0
2018022120,-3.7,3.075,0
2018022121,-3.975,2.475,0
2018022122,-4.525,2.675,0
2018022123,-4.55,2.35,0
2018022103,-5.975,2.8,0
2018022104,-6.575,3.2,0
2018022105,-6.775,2.9,0
2018022106,-7.15,2.55,0
2018022107,-7.275,3.425,0
2018022108,-6.975,3.65,0
2018022109,-5.625,2.4,0
2018022200,-4.325,1.8,0
2018022201,-4.075,2.375,0
2018022210,-1.2,2.4,0
2018022211,-0.025,2.65,0
2018022212,2.5,2.75,0
2018022213,3.225,2.975,0
2018022214,3.7,3.6,0
2018022215,2.55,3.5,0
2018022216,2.475,3.675,0
2018022217,1.975,3.775,0
2018022218,1.2,3.15,0
2018022219,0.55,3.45,0
2018022202,-4.675,2.025,0
2018022220,0.225,3.825,0
2018022221,-0.05,3.975,0
2018022222,0.025,3.525,0
2018022223,-0.1,4.425,0
2018022203,-4.4,2.225,0
2018022204,-4.375,2,0
2018022205,-4.675,2,0
2018022206,-4.775,2.025,0
2018022207,-5.075,1.9,0
2018022208,-4.6,2.175,0
2018022209,-2.95,1.8,0
2018022300,-1.25,4.625,0
2018022301,-1.575,2.725,1.25
2018022310,0.225,2.3,0
2018022311,1.55,2.6,0
2018022312,2.675,2.225,0
2018022313,3.45,2.15,0
2018022314,4.325,2.5,0
2018022315,4.825,2.575,0
2018022316,5.025,2.3,0
2018022317,5.125,3.625,0
2018022318,4.775,3.525,0
2018022319,4.075,4.225,0
2018022302,-1.075,2.95,0.5
2018022320,3.725,4.2,0
2018022321,3.575,4.05,0
2018022322,3.5,4.35,0
2018022323,2.975,4.05,0
2018022303,-0.825,2.85,0.25
2018022304,-0.85,2.6,0
2018022305,-1.025,2.6,0
2018022306,-1.525,2.375,0
2018022307,-2.175,2.05,0
2018022308,-1.975,1.825,0
2018022309,-0.95,2.275,0
2018022400,2.35,3.775,0
2018022401,1.9,2.95,0
2018022410,-0.075,1.4,0
2018022411,0.725,1.45,0
2018022412,2.45,1.175,0
2018022413,3.275,1.25,0
2018022414,4.3,1.375,0
2018022415,4.65,2.05,0
2018022416,4.25,2.475,0
2018022417,3.45,1.675,0
2018022418,1.9,1.8,0
2018022419,0.2,1.7,0
2018022402,1.6,2.425,0
2018022420,-0.625,2.525,0
2018022421,-0.975,2.15,0
2018022422,-1.225,1.975,0
2018022423,-1.45,1.4,0
2018022403,1.35,2.95,0
2018022404,0.4,2.925,0
2018022405,-0.25,2.65,0
2018022406,-0.725,2.5,0
2018022407,-0.475,2.075,0
2018022408,-0.95,1.675,0
2018022409,-0.8,1.725,0
2018022500,-1.175,0.9,0
2018022501,-1.7,0.825,0
2018022510,1,1.1,0
2018022511,2.025,0.925,0
2018022512,3.7,0.9,0
2018022513,4.25,1.575,0
2018022514,4.625,2.4,0
2018022515,5.125,2.275,0
2018022516,4.875,2.35,0
2018022517,4.575,2,0
2018022518,2.9,1.8,0
2018022519,0.975,2.325,0
2018022502,-1.675,0.925,0
2018022520,0.225,2.075,0
2018022521,-0.325,1.35,0
2018022522,-1.075,1.95,0
2018022523,-1.075,1.825,0
2018022503,-1.575,0.85,0
2018022504,-1.85,1.125,0
2018022505,-1.825,1.4,0
2018022506,-1.475,1.475,0
2018022507,-1.675,1.525,0
2018022508,-1.8,1.6,0
2018022509,-0.975,1.525,0
2018022600,-1.4,2.075,0
2018022601,-1.75,1.75,0
2018022610,1.125,0.975,0
2018022611,2.625,0.9,0
2018022612,4.45,0.8,0
2018022613,5.425,0.9,0
2018022614,6.05,2.15,0
2018022615,6.975,1.875,0
2018022616,7.275,2.05,0
2018022617,6.575,1.9,0
2018022618,4.75,2.15,0
2018022619,2.9,1.775,0
2018022602,-2.2,1.75,0
2018022620,2.1,2.15,0
2018022621,1.65,1.8,0
2018022622,1.525,2.55,0
2018022623,1.625,2.15,0
2018022603,-2.6,1.575,0
2018022604,-2.875,1.875,0
2018022605,-3.175,2.1,0
2018022606,-3.275,2.075,0
2018022607,-3.325,2.175,0
2018022608,-2.975,1.325,0
2018022609,-0.8,1.425,0
2018022700,0.95,2.125,0
2018022701,0.975,2.175,0
2018022710,2.425,1.65,0
2018022711,3.825,1.625,0
2018022712,4.325,1.875,0
2018022713,4.875,1.85,0
2018022714,5.05,1.275,0
2018022715,5.4,1,0
2018022716,5.325,1.225,0
2018022717,5.15,0.8,0
2018022718,4.75,0.85,0
2018022719,4.525,1.3,0
2018022702,0.4,2.425,0
2018022720,4.375,1.8,0
2018022721,4.4,1.95,0
2018022722,4.15,2.025,0
2018022723,3.95,1.75,0
2018022703,0.175,2.425,0
2018022704,-0.25,2.475,0
2018022705,-0.425,2.25,0
2018022706,-0.3,2.6,0
2018022707,-0.175,2.225,0
2018022708,0.575,2.1,0
2018022709,1.275,2.025,0
2018022800,4.1,2.025,0
2018022801,3.925,1.475,0
2018022810,4.975,3.6,0
2018022811,5.2,4.825,0
2018022812,5.55,3.675,0
2018022813,4.975,4.075,0
2018022814,3.35,4.775,1.125
2018022815,2.8,5.35,2.25
2018022816,2.45,4.525,2.5
2018022817,2,4.275,3.625
2018022818,0.75,3.975,4.875
2018022819,0.675,3.825,3.875
2018022802,4.1,1.825,0
2018022820,0.125,2.425,3.875
2018022821,0.05,3.125,1.125
2018022822,0.175,3.05,1
2018022823,0.25,2.95,0.75
2018022803,3.875,1.725,0
2018022804,3.675,2.325,0
2018022805,3.725,2.55,0
2018022806,3.675,2.825,0
2018022807,3.05,3.05,0
2018022808,4.2,4.75,0
2018022809,4.675,4.675,0
2018030100,0.55,1.75,0.125
2018030101,0.9,1.675,0.25
2018030110,-2.425,2.975,0
2018030111,-2.35,3.1,0
2018030112,-2.075,2.825,0
2018030113,-2.05,2.7,0
2018030114,-1.725,2.875,0
2018030115,-1.775,2.5,0
2018030116,-1.925,2.875,0
2018030117,-2.375,2.4,0
2018030118,-3.7,2.35,0
2018030119,-4.45,2.4,0
2018030102,0.75,1.45,0.125
2018030120,-5.075,2.075,0
2018030121,-5.6,2.15,0
2018030122,-6.125,1.875,0
2018030123,-6.45,1.65,0
2018030103,0.725,1.75,0
2018030104,0.625,2.075,0
2018030105,0.75,1.55,0.25
2018030106,1.275,2.375,0.5
2018030107,0.875,3.05,0
2018030108,-0.375,2.95,0
2018030109,-1.925,3.225,0
2018030200,-6.75,1.3,0
2018030201,-6.925,1.75,0
2018030210,-4.15,2.05,0
2018030211,-2.2,1.775,0
2018030212,-1.3,1.675,0
2018030213,0.5,1.6,0
2018030214,1.025,1.825,0
2018030215,1.85,1.45,0
2018030216,3,1.2,0
2018030217,2.925,1.575,0
2018030218,1.825,1.325,0
2018030219,-0.175,1.475,0
2018030202,-7.5,1.325,0
2018030220,-0.175,2.5,0
2018030221,-0.425,2,0
2018030222,-0.85,2.1,0
2018030223,-0.5,2.575,0
2018030203,-7.8,1.125,0
2018030204,-8.5,1.55,0
2018030205,-8.7,0.925,0
2018030206,-9,1,0
2018030207,-8.95,1.15,0
2018030208,-7.775,1.3,0
2018030209,-5.475,1.425,0
2018030300,-0.525,3.05,0
2018030301,-0.625,2.75,0
2018030310,5.075,2.175,0
2018030311,7.275,2.075,0
2018030312,9.05,2.025,0
2018030313,10.35,1.9,0
2018030314,11.5,1.9,0
2018030315,12.275,2.6,0
2018030316,12.85,2.55,0
2018030317,12.5,2.975,0
2018030318,11,2.775,0
2018030319,9.5,2.875,0
2018030302,-0.225,2.725,0
2018030320,8.05,2.625,0
2018030321,7.825,2.425,0
2018030322,7.925,2.425,0
2018030323,7.85,3.05,0
2018030303,-0.275,2.65,0
2018030304,-0.25,3.325,0
2018030305,0.425,2.85,0
2018030306,0.625,3,0
2018030307,-0.05,3.275,0
2018030308,0.825,2.8,0
2018030309,2.5,2.55,0
2018030400,7,2.375,0
2018030401,6.95,2,0
2018030410,9.025,1.15,0
2018030411,9.775,1.125,0
2018030412,10.725,1.025,0
2018030413,10.85,1.1,0
2018030414,11.225,2.125,0
2018030415,11.6,1.575,0
2018030416,11.625,1.675,0
2018030417,11,3.175,0
2018030418,10.95,2.7,0
2018030419,10.95,1.825,0
2018030402,7.1,2.475,0.125
2018030420,10.225,2.65,0.375
2018030421,9.175,4.3,2.5
2018030422,8.425,5.15,4.25
2018030423,7.8,4.025,2
2018030403,7.575,2.2,0.125
2018030404,7.2,2.525,0
2018030405,7.075,2.275,0.125
2018030406,7.075,2.05,0.25
2018030407,7.3,2.025,0.5
2018030408,7.15,1.675,0.25
2018030409,8.15,1.75,0.125
2018030500,7.775,3.6,0.875
2018030501,7.1,4.15,1.25
2018030510,2.05,4.775,0
2018030511,2.7,4.05,0.125
2018030512,3.625,4.225,0
2018030513,4.7,3.75,0
2018030514,5.275,3.65,0
2018030515,5.45,3.25,0
2018030516,5.75,2.525,0
2018030517,5.45,1.9,0
2018030518,4.175,1.4,0
2018030519,2.875,1.8,0
2018030502,6.65,3.975,1.25
2018030520,1.725,1.975,0
2018030521,0.7,1.825,0
2018030522,0.3,1.95,0
2018030523,-0.175,2.075,0
2018030503,5.475,3.275,0.875
2018030504,4.1,5.675,1.25
2018030505,3.525,6.275,0.25
2018030506,3.075,5.75,0.25
2018030507,2.425,4.85,0.25
2018030508,1.875,4.75,0.375
2018030509,1.6,4.5,0
2018030600,-0.6,1.35,0
2018030601,-0.45,2.3,0
2018030610,2.55,1.675,0
2018030611,3.675,2.575,0
2018030612,5.275,1.6,0
2018030613,6.275,1.65,0
2018030614,6.275,2.15,0
2018030615,6.7,2.525,0
2018030616,7.55,1.825,0
2018030617,7.35,2.425,0
2018030618,5.975,2.35,0
2018030619,4.125,2.35,0
2018030602,-0.825,2.65,0
2018030620,2.95,2.45,0
2018030621,2.525,2.125,0
2018030622,2.05,3.175,0
2018030623,1.2,2.9,0
2018030603,-1.2,2.725,0
2018030604,-1.45,1.425,0
2018030605,-1.6,1.775,0
2018030606,-1.775,1.925,0
2018030607,-2.025,2.1,0
2018030608,-1.325,1.75,0
2018030609,0.65,2.05,0
2018030700,0.75,1.85,0
2018030701,0.25,2.65,0
2018030710,2.725,3.025,0
2018030711,4.35,3.375,0
2018030712,5.7,2.725,0
2018030713,5.9,1.65,0
2018030714,6.3,1.575,0
2018030715,6.95,1.45,0
2018030716,6.95,1.975,0
2018030717,6.525,2.325,0
2018030718,5.725,2.25,0
2018030719,5.475,3.225,0
2018030702,-0.05,2.95,0
2018030720,4.925,2.65,0
2018030721,4.275,2.45,0.125
2018030722,3.425,2.475,0.125
2018030723,2.4,2.675,0.375
2018030703,0.275,2.85,0
2018030704,1.075,3.325,0
2018030705,0.875,2.575,0
2018030706,0.75,3.525,0
2018030707,0.775,3.3,0
2018030708,1.2,3.25,0
2018030709,1.9,3.7,0
2018030800,2.075,2.525,0.5
2018030801,1.7,2.325,0.875
2018030810,1.475,2.225,0.125
2018030811,2.075,2.3,0.125
2018030812,2.45,2.925,0
2018030813,3.2,2.925,0
2018030814,3.825,2.725,0
2018030815,4.825,2.95,0
2018030816,5.65,2.45,0
2018030817,4.2,2.7,0
2018030818,3.125,2.5,0
2018030819,2.05,2.7,0
2018030802,1.475,2.35,0.75
2018030820,1.175,2.275,0
2018030821,0.425,2.025,0
2018030822,-0.125,1.875,0
2018030823,0.5,1.95,0
2018030803,1.35,2.225,0.625
2018030804,1.075,2.175,0.5
2018030805,0.775,2.05,0.75
2018030806,0.7,2.15,0.375
2018030807,0.775,2.45,0.75
2018030808,0.9,2.375,0.875
2018030809,1.125,2.8,0.375
2018030900,0.875,1.625,0
2018030901,0.725,1.225,0
2018030910,2,0.625,0
2018030911,3.25,0.775,0
2018030912,3.35,1.025,0
2018030913,4,1.1,0
2018030914,4.325,1.125,0
2018030915,5.05,1.75,0
2018030916,4.925,2.05,0
2018030917,4.375,1.925,0
2018030918,3.25,2.525,0
2018030919,2.275,2.45,0
2018030902,0.475,1.675,0
2018030920,1.5,2.025,0
2018030921,1.05,1.35,0
2018030922,0.45,1.65,0
2018030923,0,1.15,0
2018030903,0.15,1.9,0
2018030904,-0.075,1.975,0
2018030905,-0.45,1.45,0
2018030906,-0.275,1.425,0
2018030907,-0.825,1.175,0
2018030908,-0.4,0.775,0
2018030909,1.275,0.525,0
2018031000,-0.425,1.075,0
2018031001,-0.175,1.925,0
2018031010,1.7,2.15,0
2018031011,2.725,2.3,0
2018031012,3.85,2.4,0
2018031013,4.7,2.875,0
2018031014,5.675,2.675,0
2018031015,5.65,3.05,0
2018031016,5.6,2.575,0
2018031017,4.85,2.675,0
2018031018,3.475,2.5,0
2018031019,2.45,2.575,0
2018031002,-0.6,2,0
2018031020,2.15,2.35,0
2018031021,2.2,2.95,0
2018031022,2.35,2.875,0
2018031023,2.375,2.575,0
2018031003,-0.5,1.4,0
2018031004,-0.825,2.375,0
2018031005,-1,2.275,0
2018031006,-0.85,1.725,0
2018031007,-1,2.625,0
2018031008,-0.7,1.675,0
2018031009,0,1.8,0
2018031100,2.45,2.7,0
2018031101,2.3,2.475,0
2018031110,3.975,1.3,0
2018031111,5.8,1.25,0
2018031112,6.7,1.6,0
2018031113,7.825,2,0
2018031114,8.325,2.575,0
2018031115,8.95,2.45,0
2018031116,9.35,2.075,0
2018031117,8.5,2.375,0
2018031118,7,2.525,0
2018031119,5.025,3.1,0
2018031102,2.2,2.275,0
2018031120,4.275,2.225,0
2018031121,3.925,2.175,0
2018031122,3.125,2.475,0
2018031123,2.7,3.45,0
2018031103,1.975,2.05,0
2018031104,1.775,2.425,0
2018031105,1.525,2.025,0
2018031106,1.2,1.825,0
2018031107,0.75,1.625,0
2018031108,0.55,1.15,0
2018031109,2.4,1.225,0
2018031200,2.375,2.825,0
2018031201,2.025,2.2,0
2018031210,6.175,1.925,0
2018031211,8.35,1.6,0
2018031212,9.675,1.825,0
2018031213,10.65,1.95,0
2018031214,12.075,1.925,0
2018031215,12.45,2.375,0
2018031216,12.25,2.175,0
2018031217,11.375,2.25,0
2018031218,9.75,2.15,0
2018031219,7.7,2.825,0
2018031202,1.925,1.7,0
2018031220,6.525,2.5,0
2018031221,6.2,2.75,0
2018031222,5.925,2.95,0
2018031223,5.05,2.175,0
2018031203,2.125,2.075,0
2018031204,2.7,1.65,0
2018031205,2.55,1.925,0
2018031206,2.425,1.575,0
2018031207,2.925,2.2,0
2018031208,3.8,1.95,0
2018031209,4.225,2.225,0
2018031300,4.525,2.65,0
2018031301,4.275,2.55,0
2018031310,8.125,3.225,0
2018031311,9.25,3.225,0
2018031312,11.7,3.225,0
2018031313,13.25,2.95,0
2018031314,13.725,3.275,0
2018031315,14.15,3.2,0
2018031316,13.85,3.175,0
2018031317,12.95,2.975,0
2018031318,11.7,3.3,0
2018031319,10.65,3.625,0
2018031302,4.1,2.525,0
2018031320,10.3,3.375,0
2018031321,10.4,3.8,0
2018031322,10.125,3.725,0
2018031323,10.05,3.95,0
2018031303,5.15,2.325,0
2018031304,6.475,3.1,0
2018031305,6.7,3.55,0
2018031306,6.85,3.575,0
2018031307,7.025,3.275,0
2018031308,7.25,3.525,0
2018031309,7.65,3.175,0
2018031400,11.15,3.8,0
2018031401,11.225,3.675,0
2018031410,13.675,2.7,0
2018031411,15.25,2.35,0
2018031412,16.5,2.575,0
2018031413,17.975,2.75,0
2018031414,18.4,3.275,0
2018031415,18.725,2.8,0
2018031416,18.225,2.375,0
2018031417,17.775,3.1,0
2018031418,16.5,2.5,0
2018031419,14.7,2.5,0
2018031402,11.5,3.375,0
2018031420,14.525,2.775,0
2018031421,14.075,3.175,0
2018031422,13.725,3.225,0
2018031423,13.825,3.5,0
2018031403,11.35,3.85,0
2018031404,11.425,3.5,0
2018031405,11.55,3.4,0
2018031406,11.45,3.05,0
2018031407,11.225,2.875,0
2018031408,11.975,3.5,0
2018031409,12.75,2.575,0
2018031500,13.725,3.55,0
2018031501,13.85,3.375,0
2018031510,12.35,2,1.125
2018031511,12.25,2.5,0.875
2018031512,11.675,2.5,0.25
2018031513,11.4,2.2,0.25
2018031514,11.075,2.45,0.25
2018031515,10.5,2.1,0.125
2018031516,10.075,2.2,0
2018031517,10.15,2.625,0
2018031518,9.65,2.725,0.25
2018031519,9.35,2.325,0
2018031502,13.875,3.95,0
2018031520,9.3,2.025,0
2018031521,8.75,3,0
2018031522,8.3,2.825,0
2018031523,7.75,3.55,0
2018031503,13.525,3.4,0
2018031504,12.675,4.25,0.625
2018031505,12.4,3.7,3.625
2018031506,12.35,4.475,3.125
2018031507,12.25,3.3,4.625
2018031508,12.275,2.85,4.625
2018031509,12.275,2.775,1.75
2018031600,6.425,3.8,0.25
2018031601,5.425,1.9,0
2018031610,3.6,3.025,0
2018031611,3.85,2.725,0
2018031612,5.15,2.55,0
2018031613,5.7,2.25,0
2018031614,6.425,1.8,0
2018031615,6.8,2.025,0
2018031616,7.05,2.125,0
2018031617,6.725,2.275,0
2018031618,5.725,2.45,0
2018031619,4.6,2.7,0
2018031602,4.875,2.425,0
2018031620,3.65,3.675,0
2018031621,2.525,3.35,0
2018031622,1.875,2.775,0
2018031623,1.5,2.375,0
2018031603,4.5,2.3,0
2018031604,3.825,2.6,0
2018031605,3.05,2.95,0
2018031606,2.2,3.1,0
2018031607,1.55,3.875,0
2018031608,2.025,3.675,0
2018031609,2.95,3.525,0
2018031700,0.8,2.525,0
2018031701,0.45,2.05,0
2018031710,4.875,1.1,0
2018031711,6.625,0.95,0
2018031712,7.875,1.05,0
2018031713,8.325,1.15,0
2018031714,9.35,1.35,0
2018031715,9.975,1.5,0
2018031716,10.6,1.625,0
2018031717,9.7,1.85,0
2018031718,8.575,1.875,0
2018031719,6.7,2.15,0
2018031702,0.05,2.35,0
2018031720,5.875,1.225,0
2018031721,5.725,1.125,0
2018031722,4.775,1.075,0
2018031723,4.6,1.4,0
2018031703,-0.225,1.775,0
2018031704,-0.025,1.375,0
2018031705,-0.025,0.875,0
2018031706,-0.3,1.425,0
2018031707,-0.4,1.725,0
2018031708,0.35,1.7,0
2018031709,2.925,1.425,0
2018031800,4.35,1,0
2018031801,4.35,0.825,0
2018031810,5.85,1.075,0
2018031811,6.75,0.975,0
2018031812,7.625,1.225,0
2018031813,8.1,1.275,0
2018031814,8.95,1.375,0
2018031815,9,1.425,0
2018031816,9.275,0.925,0
2018031817,8.65,2.05,0
2018031818,8.15,1.4,0.125
2018031819,7.325,1.4,0.25
2018031802,4.15,0.625,0
2018031820,7,0.975,0.5
2018031821,6.85,1.55,0.5
2018031822,6.475,1.55,0.375
2018031823,6,1.825,0.75
2018031803,4.3,0.675,0
2018031804,4.05,1.175,0
2018031805,4.25,1,0
2018031806,4.225,1.1,0
2018031807,3.7,1.675,0
2018031808,4.225,1.55,0
2018031809,4.575,1.5,0
2018031900,5.825,2.175,0.375
2018031901,5.875,2.45,0.375
2018031910,7.475,3.9,0.25
2018031911,8.125,4.775,0.25
2018031912,8.325,4.35,0
2018031913,8.025,5,0.125
2018031914,7.55,5.525,0
2018031915,7.025,5.075,0
2018031916,6.525,5.125,0
2018031917,6.1,5.25,0
2018031918,6.075,4.875,0
2018031919,5.85,4.775,0.125
2018031902,5.85,2.325,0.5
2018031920,5.625,4.725,0
2018031921,5.3,5.65,0
2018031922,4.8,5.375,0
2018031923,4.2,6.15,0
2018031903,5.5,1.825,0.375
2018031904,5.35,1.95,0.5
2018031905,5.875,2.075,0.5
2018031906,5.725,2.325,0.75
2018031907,5.575,2.15,0.625
2018031908,5.825,3.725,0.375
2018031909,6.5,3.7,0
2018032000,3.55,6.225,0
2018032001,3.05,6.75,0
2018032010,3.95,5.1,0
2018032011,4.9,5.425,0
2018032012,5.05,4.675,0
2018032013,5,4.2,0
2018032014,4.525,3.925,0
2018032015,3.75,4.7,0
2018032016,3.175,4.65,0
2018032017,2.4,4.725,0
2018032018,1.725,4.95,0
2018032019,0.9,5.025,0
2018032002,2.675,5.425,0
2018032020,0.425,4.2,0
2018032021,0.025,3.975,0
2018032022,-0.225,3.55,0
2018032023,-0.475,3.625,0
2018032003,2.475,5.575,0
2018032004,2.35,6.125,0
2018032005,2.05,6.3,0
2018032006,1.9,6.025,0
2018032007,1.725,6.15,0
2018032008,2.175,5.775,0
2018032009,3,5.825,0
2018032100,-0.875,3.45,0
2018032101,-1.025,3.875,0
2018032110,0.125,2.7,0
2018032111,1.025,2.725,0
2018032112,0.875,2.325,0
2018032113,0.375,3.125,0
2018032114,-0.875,3.35,0.375
2018032115,-0.55,2.475,0.375
2018032116,0.1,2.075,0.625
2018032117,-0.25,3,0.125
2018032118,-0.6,2.55,0.25
2018032119,-0.525,1.8,0.125
2018032102,-1.075,3.1,0
2018032120,-0.8,2.075,0.25
2018032121,-0.9,2.2,0.375
2018032122,-0.8,1.875,0.125
2018032123,-0.5,2.4,0
2018032103,-1.2,3.6,0.25
2018032104,-1.3,2.525,0.375
2018032105,-1.25,2.825,0.25
2018032106,-1.4,2.525,0.25
2018032107,-1.5,2.725,0.125
2018032108,-1.175,2.7,0
2018032109,-0.575,2.775,0.125
2018032200,-0.75,2.45,0
2018032201,-0.675,3,0
2018032210,2.2,1.2,0
2018032211,4.375,0.9,0
2018032212,5.625,1.5,0
2018032213,6.725,2.225,0
2018032214,7.625,2.7,0
2018032215,7.725,2.8,0
2018032216,7.475,2.925,0
2018032217,6.55,3.1,0
2018032218,4.675,3.775,0
2018032219,3.025,4.65,0
2018032202,-0.6,2.6,0
2018032220,1.975,3.325,0
2018032221,1.575,3.55,0
2018032222,1.25,3.5,0
2018032223,0.725,2.575,0
2018032203,-0.875,2.15,0
2018032204,-0.8,2.4,0
2018032205,-1.025,2.175,0
2018032206,-1.5,3.1,0
2018032207,-1.55,2.55,0
2018032208,-0.8,2.85,0
2018032209,0.8,1.975,0
2018032300,0.525,2.375,0
2018032301,0.15,2.25,0
2018032310,3.575,0.8,0
2018032311,5.325,0.9,0
2018032312,7.25,1.125,0
2018032313,7.8,1.45,0
2018032314,8.925,2.4,0
2018032315,9.125,2.7,0
2018032316,9.175,2.35,0
2018032317,8.425,2.175,0
2018032318,7.175,2.35,0
2018032319,5.4,3.975,0
2018032302,-0.2,1.825,0
2018032320,4.4,3.525,0
2018032321,3.75,2.6,0
2018032322,3.35,3.525,0
2018032323,3.4,2.425,0
2018032303,-0.25,1.6,0
2018032304,-0.475,1.975,0
2018032305,-0.2,1.525,0
2018032306,-0.15,1.375,0
2018032307,-0.175,1.45,0
2018032308,0.775,1.575,0
2018032309,2.775,0.675,0
2018032400,3.075,1.975,0
2018032401,3.3,1.85,0
2018032410,5.95,2.8,0
2018032411,6.925,2.85,0
2018032412,8.3,2.225,0
2018032413,9.8,2.675,0
2018032414,10.175,2.325,0
2018032415,9.85,2.525,0
2018032416,9.55,2.375,0
2018032417,9.075,2.9,0
2018032418,8.1,2.55,0
2018032419,6.5,3.675,0
2018032402,3.275,2.075,0
2018032420,6,3.125,0
2018032421,6.35,2.9,0
2018032422,6.15,2.75,0
2018032423,6.225,3.15,0
2018032403,3.65,2.925,0
2018032404,3.3,2.225,0
2018032405,2.9,3.175,0
2018032406,2.85,2.775,0
2018032407,2.575,2.9,0
2018032408,3.4,2.625,0
2018032409,5.025,2.7,0
2018032500,6.375,2.925,0
2018032501,6.4,2.9,0
2018032510,8.175,2.475,0
2018032511,9.525,1.9,0
2018032512,11.075,2.025,0
2018032513,12.3,2.05,0
2018032514,13.925,2.35,0
2018032515,14.225,2.425,0
2018032516,13.975,2.225,0
2018032517,13.25,1.825,0
2018032518,11.6,2.775,0
2018032519,9.725,3.05,0
2018032502,6.125,3.1,0
2018032520,8.825,2.4,0
2018032521,8.35,2.425,0
2018032522,7.525,2.7,0
2018032523,7.225,3.4,0
2018032503,5.65,2.325,0
2018032504,5.85,2.225,0
2018032505,5.325,2.275,0
2018032506,5.575,2.675,0
2018032507,5.25,2.625,0
2018032508,5.9,2.375,0
2018032509,6.825,2.425,0
2018032600,6.9,2.925,0
2018032601,6.775,3.175,0
2018032610,8.8,1.55,0
2018032611,10.9,1.475,0
2018032612,12.875,1.425,0
2018032613,13.875,1.975,0
2018032614,14.375,2.975,0
2018032615,15.475,2.65,0
2018032616,15.1,2.825,0
2018032617,14.5,2.25,0
2018032618,13.35,1.475,0
2018032619,10.975,2.425,0
2018032602,6.75,3.125,0
2018032620,9.95,2.175,0
2018032621,9.125,2.1,0
2018032622,8.475,2.025,0
2018032623,7.925,2.275,0
2018032603,6.45,3.175,0
2018032604,6.45,3.075,0
2018032605,6.2,3.25,0
2018032606,5.875,2.775,0
2018032607,5.825,2.9,0
2018032608,6.325,2.6,0
2018032609,7.225,2.25,0
2018032700,7.25,2.375,0
2018032701,7.4,2.8,0
2018032710,11.85,2.4,0
2018032711,13.4,2.275,0
2018032712,14.325,2.475,0
2018032713,15.85,2.525,0
2018032714,16.675,2.575,0
2018032715,17.25,3,0
2018032716,16.375,2.9,0
2018032717,15.225,2.775,0
2018032718,13.775,2.575,0
2018032719,12.25,3.35,0
2018032702,6.75,2.275,0
2018032720,10.85,3.475,0
2018032721,10.175,3.575,0
2018032722,9.95,3.2,0
